  287 ZINC00008949 ZINC 1.763e+03   0        -38      0        0        -38        0  3  3 0.45
  290 ZINC00009539 ZINC 2.178e+03   0        -40.5    0        0        -40.5      0  3  3 0.09
  289 ZINC00009539 ZINC 2.237e+03   0        -41.4    0        0        -41.4      0  3  3 0.41
  292 ZINC00009539 ZINC 2.215e+03   0        -43.9    0        0        -43.9      0  3  3 0.10
  291 ZINC00009539 ZINC 2.176e+03   0        -43      0        0        -43        0  3  3 0.44
  294 ZINC00009799 <0>1 1.131e+03   0        -27      0        0        -27        0  3  3 0.50
  293 ZINC00009539 ZINC 2.231e+03   0        -45.6    0        0        -45.6      0  3  3 0.20
  296 ZINC00000506 <0>1 1.565e+03   0        -27.1    0        0        -27.1      0  3  3 0.67
  295 ZINC00009799 <0>1 1.143e+03   0        -23.1    0        0        -23.1      0  3  3 0.27
  298 ZINC00001934 <0>1 1.449e+03   0        -28.7    0        0        -28.7      0  3  3 0.13
  297 ZINC00000664 <0>1 1.261e+03   0        -24.4    0        0        -24.4      7  3  3 0.20
  300 ZINC00001955 ZINC 2.253e+03   0        -50.4    0        0        -50.4      0  3  3 0.27
  299 ZINC00001934 <0>1 1.428e+03   0        -27.9    0        0        -27.9      8  3  3 0.49
  302 ZINC00001981 <0>1 1.453e+03   0        -25      0        0        -25       10  3  3 0.47
  301 ZINC00001955 ZINC 1.984e+03   0        -49.9    0        0        -49.9      0  3  3 0.07
  304 ZINC00003265 ZINC 2.332e+03   0        -45.1    0        0        -45.1      0  3  3 0.23
  303 ZINC00001981 <0>1 1.295e+03   0        -33.3    0        0        -33.3      7  3  3 0.52
  306 ZINC00001976 ZINC 1.657e+03   0        -45.8    0        0        -45.8      0  3  3 0.34
  305 ZINC00001976 ZINC 1.649e+03   0        -44.2    0        0        -44.2      0  3  3 0.32
  308 ZINC00003635 <0>1 1.289e+03   0        -24      0        0        -24        5  3  3 0.17
  307 ZINC00003635 <0>1 1.260e+03   0        -26.2    0        0        -26.2     10  3  3 0.34
  310 ZINC00004424 ZINC 1.955e+03   0        -45.3    0        0        -45.3      0  3  3 0.65
  309 ZINC00004424 ZINC 1.984e+03   0        -40.2    0        0        -40.2      0  3  3 0.21
  312 ZINC00006264 ZINC 2.145e+03   0        -38.4    0        0        -38.4      0  3  3 0.26
  311 ZINC00004902 <0>1 1.190e+03   0        -31.2    0        0        -31.2      3  3  3 0.42
  314 ZINC00006524 ZINC 1.762e+03   0        -46.4    0        0        -46.4      0  3  3 0.35
  313 ZINC00006524 ZINC 1.893e+03   0        -38.6    0        0        -38.6      0  3  3 0.06
  316 ZINC00006538 <0>1 1.314e+03   0        -31.6    0        0        -31.6      7  3  3 0.20
  318 ZINC00006965 <0>1 1.519e+03   0        -22.9    0        0        -22.9     10  3  3 0.01
  315 ZINC00006538 <0>1 1.324e+03   0        -28      0        0        -28        0  3  3 0.19
  320 ZINC00007212 <0>1 1.259e+03   0        -27.2    0        0        -27.2      8  3  3 0.30
  317 ZINC00006538 <0>1 1.380e+03   0        -25.7    0        0        -25.7      4  3  3 0.24
  322 ZINC00007216 ZINC 2.055e+03   0        -47.7    0        0        -47.7      0  3  3 0.36
  319 ZINC00007208 ZINC 2.052e+03   0        -50.6    0        0        -50.6      0  3  3 0.44
  324 ZINC00007242 <0>1 1.245e+03   0        -28.2    0        0        -28.2      0  3  3 0.08
  321 ZINC00007216 ZINC 2.067e+03   0        -48.1    0        0        -48.1      0  3  3 0.35
  326 ZINC00007748 ZINC 2.004e+03   0        -49.5    0        0        -49.5      0  3  3 0.16
  323 ZINC00007242 <0>1 1.285e+03   0        -28.9    0        0        -28.9      0  3  3 0.02
  328 ZINC00007862 ZINC 2.325e+03   0        -48.1    0        0        -48.1      0  3  3 0.35
  325 ZINC00007748 ZINC 2.027e+03   0        -51.1    0        0        -51.1      0  3  3 0.20
  330 ZINC00008878 <0>1 1.456e+03   0        -25.5    0        0        -25.5      0  3  3 0.51
  327 ZINC00007862 ZINC 2.384e+03   0        -45.5    0        0        -45.5      0  3  3 0.08
  332 ZINC00009161 <0>1 1.296e+03   0        -23.6    0        0        -23.6      0  3  3 0.16
  329 ZINC00008023 ZINC 1.793e+03   0        -48.7    0        0        -48.7      0  3  3 0.31
  334 ZINC00009165 <0>1 1.429e+03   0        -30.5    0        0        -30.5      0  3  3 0.36
  331 ZINC00008878 <0>1 1.456e+03   0        -25.4    0        0        -25.4      0  3  3 0.51
  336 ZINC00009201 ZINC 2.307e+03   0        -43.1    0        0        -43.1      0  3  3 0.36
  333 ZINC00009165 <0>1 1.429e+03   0        -30.6    0        0        -30.6      0  3  3 0.34
  338 ZINC00009540 <0>1 1.329e+03   0        -33.3    0        0        -33.3      9  3  3 0.41
  335 ZINC00009193 <0>1 1.369e+03   0        -24.1    0        0        -24.1      3  3  3 0.67
  340 ZINC00009613 <0>1 1.372e+03   0        -26      0        0        -26        8  3  3 0.18
  337 ZINC00009540 <0>1 1.438e+03   0        -27      0        0        -27        0  3  3 0.36
  342 ZINC00009701 ZINC 2.402e+03   0        -40.8    0        0        -40.8      0  3  3 0.34
  339 ZINC00009613 <0>1 1.346e+03   0        -25.1    0        0        -25.1      6  3  3 0.17
  344 ZINC00009721 ZINC 2.002e+03   0        -46.9    0        0        -46.9      0  3  3 0.11
  341 ZINC00009596 ZINC 1.706e+03   0        -35.8    0        0        -35.8      7  3  3 0.50
  346 ZINC00009721 ZINC 1.723e+03   0        -39.1    0        0        -39.1      4  3  3 0.21
  343 ZINC00009701 ZINC 1.931e+03   0        -42      0        0        -42        0  3  3 0.28
  348 ZINC00009721 ZINC 1.731e+03   0        -50.4    0        0        -50.4      3  3  3 0.38
  345 ZINC00009721 ZINC 2.232e+03   0        -60.3    0        0        -60.3      0  3  3 0.41
  350 ZINC00001949 <0>1 1.279e+03   0        -30.8    0        0        -30.8      2  3  3 0.03
  347 ZINC00009721 ZINC 1.985e+03   0        -53.3    0        0        -53.3      0  3  3 0.43
  352 ZINC00003743 ZINC 2.354e+03   0        -47.4    0        0        -47.4      0  3  3 0.41
  349 ZINC00001326 ZINC 1.656e+03   0        -44.4    0        0        -44.4      0  3  3 0.42
  354 ZINC00005165 ZINC 2.150e+03   0        -51.3    0        0        -51.3      0  3  3 0.45
  351 ZINC00001949 <0>1 1.336e+03   0        -31.2    0        0        -31.2      7  3  3 0.59
  356 ZINC00005324 ZINC 2.296e+03   0        -43.2    0        0        -43.2      0  3  3 0.23
  353 ZINC00004830 <0>1 1.620e+03   0        -21.8    0        0        -21.8      4  3  3 0.26
  358 ZINC00005324 ZINC 2.344e+03   0        -55.4    0        0        -55.4      0  3  3 0.59
  355 ZINC00005165 ZINC 2.048e+03   0        -54.4    0        0        -54.4      0  3  3 0.42
  360 ZINC00006291 ZINC 2.010e+03   0        -45      0        0        -45        0  3  3 0.42
  357 ZINC00005324 ZINC 2.407e+03   0        -48      0        0        -48        0  3  3 0.58
  362 ZINC00007174 ZINC 1.847e+03   0        -53.8    0        0        -53.8      0  3  3 0.18
  359 ZINC00006284 ZINC 1.999e+03   0        -36.9    0        0        -36.9      0  3  3 0.10
  364 ZINC00007214 ZINC 2.335e+03   0        -53.7    0        0        -53.7      0  3  3 0.38
  361 ZINC00006977 <0>1 1.427e+03   0        -27.1    0        0        -27.1      0  3  3 0.45
  366 ZINC00007216 ZINC 2.230e+03   0        -46.7    0        0        -46.7      0  3  3 0.53
  363 ZINC00007174 ZINC 2.026e+03   0        -52.2    0        0        -52.2      0  3  3 0.21
  368 ZINC00007235 <0>1 1.517e+03   0        -26.4    0        0        -26.4      9  3  3 0.38
  365 ZINC00007214 ZINC 2.358e+03   0        -49.8    0        0        -49.8      0  3  3 0.34
  370 ZINC00001956 <0>1 1.307e+03   0        -33.7    0        0        -33.7      9  3  3 0.39
  367 ZINC00007216 ZINC 2.182e+03   0        -48.3    0        0        -48.3      0  3  3 0.46
  372 ZINC00007242 <0>1 1.378e+03   0        -25.3    0        0        -25.3      2  3  3 0.24
  369 ZINC00007235 <0>1 1.475e+03   0        -26.3    0        0        -26.3      3  3  3 0.59
  374 ZINC00007242 ZINC 2.385e+03   0        -46.2    0        0        -46.2      0  3  3 0.04
  371 ZINC00007242 <0>1 1.294e+03   0        -23.9    0        0        -23.9      3  3  3 0.41
  376 ZINC00007243 ZINC 2.373e+03   0        -50.1    0        0        -50.1      0  3  3 0.27
  378 ZINC00007734 ZINC 2.079e+03   0        -45.7    0        0        -45.7      0  3  3 0.32
  373 ZINC00007242 <0>1 1.348e+03   0        -37      0        0        -37        0  3  3 0.35
  380 ZINC00007767 <0>1 1.418e+03   0        -23.8    0        0        -23.8      6  3  3 0.21
  375 ZINC00007242 ZINC 2.519e+03   0        -41.8    0        0        -41.8      0  3  3 0.04
  382 ZINC00007767 <0>1 1.416e+03   0        -27.2    0        0        -27.2      7  3  3 0.27
  377 ZINC00007734 ZINC 2.050e+03   0        -43.3    0        0        -43.3      0  3  3 0.28
  384 ZINC00008973 ZINC 1.782e+03   0        -44.4    0        0        -44.4      0  3  3 0.24
  379 ZINC00007767 <0>1 1.418e+03   0        -32.8    0        0        -32.8      0  3  3 0.30
  386 ZINC00009141 ZINC 2.556e+03   0        -62.2    0        0        -62.2      0  3  3 0.47
  381 ZINC00007767 <0>1 1.425e+03   0        -28.3    0        0        -28.3      0  3  3 0.22
  388 ZINC00009184 ZINC 1.936e+03   0        -53      0        0        -53        0  3  3 0.46
  383 ZINC00007767 <0>1 1.427e+03   0        -30.4    0        0        -30.4     10  3  3 0.51
  390 ZINC00009291 ZINC 2.013e+03   0        -43      0        0        -43        0  3  3 0.33
  392 ZINC00009536 <0>1 1.309e+03   0        -32.3    0        0        -32.3      1  3  3 0.37
  385 ZINC00009141 ZINC 2.424e+03   0        -65      0        0        -65        0  3  3 0.42
  394 ZINC00009712 <0>1 1.237e+03   0        -29.3    0        0        -29.3      6  3  3 0.27
  387 ZINC00009141 ZINC 2.387e+03   0        -55.8    0        0        -55.8      0  3  3 0.31
  396 ZINC00000328 ZINC 2.015e+03   0        -46.3    0        0        -46.3      0  3  3 0.26
  389 ZINC00009184 ZINC 1.902e+03   0        -53.8    0        0        -53.8      0  3  3 0.44
  398 ZINC00000884 ZINC 1.768e+03   0        -56.3    0        0        -56.3      0  3  3 0.35
  391 ZINC00009536 <0>1 1.305e+03   0        -32.7    0        0        -32.7      1  3  3 0.37
  400 ZINC00001258 ZINC 2.337e+03   0        -48.4    0        0        -48.4      0  3  3 0.14
  393 ZINC00009712 <0>1 1.252e+03   0        -33      0        0        -33        5  3  3 0.35
  402 ZINC00000954 ZINC 2.066e+03   0        -41.2    0        0        -41.2      0  3  3 0.17
  395 ZINC00000328 ZINC 2.220e+03   0        -48.2    0        0        -48.2      0  3  3 0.48
  397 ZINC00000884 ZINC 2.130e+03   0        -54.8    0        0        -54.8      0  3  3 0.36
  399 ZINC00001258 ZINC 2.066e+03   0        -44.1    0        0        -44.1      0  3  3 0.20
  401 ZINC00000954 ZINC 2.364e+03   0        -52.3    0        0        -52.3      0  3  3 0.50
  403 ZINC00001254 ZINC 2.274e+03   0        -55.6    0        0        -55.6      0  3  3 0.28
